,module
Sym_30126_c0_g1,1
Sym_30140_c0_g1,0
Sym_30164_c0_g1,0
Sym_30166_c0_g1,1
Sym_30214_c0_g1,1
Sym_30223_c0_g1,0
Sym_30235_c0_g1,0
Sym_30250_c0_g1,0
Sym_30261_c0_g1,1
Sym_30291_c0_g1,1
Sym_30296_c0_g1,1
Sym_30300_c0_g1,1
Sym_30340_c0_g1,0
Sym_30392_c0_g1,1
Sym_30428_c0_g1,1
Sym_30433_c0_g1,0
Sym_30441_c0_g1,0
Sym_30446_c0_g1,0
Sym_30458_c0_g1,0
Sym_30462_c0_g1,1
Sym_30519_c0_g1,0
Sym_30540_c0_g1,0
Sym_30542_c0_g1,0
Sym_305447_c0_g1,0
Sym_305461_c0_g1,0
Sym_305485_c0_g1,0
Sym_305486_c0_g1,0
Sym_305491_c0_g1,0
Sym_305495_c0_g1,1
Sym_305530_c0_g1,0
Sym_30568_c0_g1,0
Sym_30577_c0_g1,1
Sym_305833_c0_g1,1
Sym_305859_c0_g1,1
Sym_305872_c0_g1,1
Sym_305891_c0_g1,1
Sym_305905_c0_g1,0
Sym_305930_c0_g1,0
Sym_305948_c0_g1,0
Sym_305952_c0_g1,1
Sym_305958_c0_g1,1
Sym_305960_c0_g1,1
Sym_305969_c0_g1,0
Sym_305978_c0_g1,0
Sym_305985_c0_g1,0
Sym_305993_c0_g1,0
Sym_306003_c0_g1,0
Sym_306004_c0_g1,1
Sym_306021_c0_g1,1
Sym_306023_c0_g1,0
Sym_306040_c0_g1,0
Sym_306041_c0_g1,0
Sym_306043_c0_g1,1
Sym_30604_c0_g1,0
Sym_306060_c0_g1,0
Sym_306062_c0_g1,1
Sym_306069_c0_g1,1
Sym_30608_c0_g1,0
Sym_306095_c0_g1,0
Sym_30640_c0_g1,0
Sym_30657_c0_g1,0
Sym_306663_c0_g1,0
Sym_306675_c0_g1,0
Sym_306677_c0_g1,0
Sym_306690_c0_g1,0
Sym_306697_c0_g1,0
Sym_306703_c0_g1,1
Sym_306712_c0_g1,1
Sym_306714_c0_g1,0
Sym_306720_c0_g1,1
Sym_306728_c0_g1,0
Sym_30786_c0_g1,1
Sym_30788_c0_g1,1
Sym_307951_c0_g1,1
Sym_307959_c0_g1,1
Sym_307961_c0_g1,0
Sym_307967_c0_g1,1
Sym_307984_c0_g1,0
Sym_307996_c0_g1,1
Sym_308012_c0_g1,1
Sym_308018_c0_g1,0
Sym_308031_c0_g1,0
Sym_308036_c0_g1,1
Sym_308043_c0_g1,1
Sym_308086_c0_g1,1
Sym_30809_c0_g1,1
Sym_308105_c0_g1,0
Sym_308109_c0_g1,0
Sym_308116_c0_g1,0
Sym_308118_c0_g1,1
Sym_30811_c0_g1,1
Sym_308120_c0_g1,0
Sym_30816_c0_g1,0
Sym_308338_c0_g1,0
Sym_308347_c0_g1,0
Sym_308349_c0_g1,1
Sym_308358_c0_g1,1
Sym_308361_c0_g1,0
Sym_308365_c0_g1,0
Sym_308375_c0_g1,0
Sym_308379_c0_g1,0
Sym_308390_c0_g1,0
Sym_30844_c0_g1,1
Sym_308536_c0_g1,0
Sym_308547_c0_g1,1
Sym_308588_c0_g1,0
Sym_308591_c0_g1,0
Sym_308594_c0_g1,0
Sym_308595_c0_g1,0
Sym_308608_c0_g1,1
Sym_308609_c0_g1,0
Sym_308611_c0_g1,0
Sym_308612_c0_g1,0
Sym_308621_c0_g1,0
Sym_308625_c0_g1,0
Sym_308626_c0_g1,0
Sym_308628_c0_g1,0
Sym_30871_c0_g1,1
Sym_30877_c0_g1,0
Sym_30885_c0_g1,0
Sym_30887_c0_g1,1
Sym_30896_c0_g1,1
Sym_308_c0_g1,0
Sym_30900_c0_g1,0
Sym_30905_c0_g1,1
Sym_30910_c0_g1,0
Sym_30914_c0_g1,1
Sym_30935_c0_g1,0
Sym_30945_c0_g1,0
Sym_30952_c0_g1,0
Sym_309535_c0_g1,0
Sym_309548_c0_g1,0
Sym_309556_c0_g1,0
Sym_309566_c0_g1,1
Sym_309571_c0_g1,1
Sym_309576_c0_g1,0
Sym_309577_c0_g1,1
Sym_309601_c0_g1,0
Sym_30960_c0_g1,0
Sym_309621_c0_g1,0
Sym_309624_c0_g1,0
Sym_309625_c0_g1,0
Sym_310133_c0_g1,1
Sym_31014_c0_g1,0
Sym_310154_c0_g1,0
Sym_310175_c0_g1,0
Sym_310178_c0_g1,0
Sym_310183_c0_g1,0
Sym_310187_c0_g1,1
Sym_310215_c0_g1,1
Sym_310216_c0_g1,0
Sym_31021_c0_g1,1
Sym_310228_c0_g1,0
Sym_310339_c0_g1,1
Sym_310345_c0_g1,0
Sym_310350_c0_g1,0
Sym_310378_c0_g1,0
Sym_310393_c0_g1,1
Sym_310462_c0_g1,0
Sym_310477_c0_g1,0
Sym_310483_c0_g1,0
Sym_310490_c0_g1,0
Sym_310498_c0_g1,0
Sym_310505_c0_g1,1
Sym_310512_c0_g1,0
Sym_310514_c0_g1,0
Sym_310519_c0_g1,1
Sym_310523_c0_g1,0
Sym_310530_c0_g1,0
Sym_310742_c0_g1,0
Sym_310754_c0_g1,1
Sym_310765_c0_g1,1
Sym_310799_c0_g1,1
Sym_310821_c0_g1,0
Sym_31089_c0_g1,0
Sym_310945_c0_g1,1
Sym_310959_c0_g1,0
Sym_310963_c0_g1,1
Sym_310967_c0_g1,0
Sym_310971_c0_g1,0
Sym_310973_c0_g1,0
Sym_311017_c0_g1,0
Sym_31103_c0_g1,1
Sym_311104_c0_g1,1
Sym_311115_c0_g1,0
Sym_311118_c0_g1,1
Sym_311128_c0_g1,0
Sym_311130_c0_g1,1
Sym_311241_c0_g1,0
Sym_311242_c0_g1,1
Sym_311249_c0_g1,0
Sym_311252_c0_g1,0
Sym_311271_c0_g1,1
Sym_311282_c0_g1,0
Sym_311314_c0_g1,0
Sym_311315_c0_g1,1
Sym_311316_c0_g1,1
Sym_311323_c0_g1,0
Sym_311330_c0_g1,1
Sym_311347_c0_g1,0
Sym_311359_c0_g1,1
Sym_31135_c0_g1,0
Sym_311379_c0_g1,0
Sym_311392_c0_g1,0
Sym_311399_c0_g1,0
Sym_311404_c0_g1,1
Sym_311405_c0_g1,0
Sym_311416_c0_g1,0
Sym_311418_c0_g1,0
Sym_31146_c0_g1,1
Sym_31199_c0_g1,1
Sym_31210_c0_g1,0
Sym_31221_c0_g2,1
Sym_31228_c0_g1,1
Sym_31232_c0_g1,1
Sym_312338_c0_g1,1
Sym_312345_c0_g1,1
Sym_312355_c0_g1,1
Sym_312370_c0_g1,1
Sym_312371_c0_g1,1
Sym_312411_c0_g1,1
Sym_312412_c0_g1,1
Sym_312476_c0_g1,0
Sym_312488_c0_g1,1
Sym_312527_c0_g1,1
Sym_31280_c0_g1,0
Sym_313041_c0_g1,0
Sym_313050_c0_g1,0
Sym_313068_c0_g1,0
Sym_313071_c0_g1,1
Sym_313081_c0_g1,1
Sym_313119_c0_g1,0
Sym_31335_c0_g1,0
Sym_31337_c0_g1,0
Sym_31338_c0_g1,0
Sym_31350_c0_g1,0
Sym_31358_c0_g1,0
Sym_31363_c0_g1,0
Sym_31375_c0_g1,0
Sym_31389_c0_g1,0
Sym_31431_c0_g1,1
Sym_31458_c0_g1,1
Sym_31459_c0_g1,1
Sym_31463_c0_g1,0
Sym_31483_c0_g1,0
Sym_314988_c0_g1,1
Sym_315005_c0_g1,0
Sym_315013_c0_g1,1
Sym_315163_c0_g1,0
Sym_315166_c0_g1,1
Sym_31518_c0_g1,0
Sym_315190_c0_g1,0
Sym_315209_c0_g1,1
Sym_315214_c0_g1,1
Sym_31535_c0_g1,0
Sym_31549_c0_g1,0
Sym_315537_c0_g1,0
Sym_315569_c0_g1,1
Sym_315570_c0_g1,0
Sym_315576_c0_g1,1
Sym_315587_c0_g1,0
Sym_31559_c0_g1,0
Sym_315762_c0_g1,1
Sym_315773_c0_g1,0
Sym_31601_c0_g1,1
Sym_31612_c0_g1,0
Sym_316254_c0_g1,0
Sym_316276_c0_g1,1
Sym_316345_c0_g1,0
Sym_31636_c0_g1,1
Sym_316387_c0_g1,0
Sym_31642_c0_g1,0
Sym_31648_c0_g2,1
Sym_31649_c0_g1,1
Sym_31652_c0_g1,0
Sym_31654_c0_g1,0
Sym_31655_c0_g1,1
Sym_31663_c0_g1,0
Sym_31669_c0_g1,0
Sym_31688_c0_g1,0
Sym_31690_c0_g1,1
Sym_31698_c0_g1,0
Sym_317152_c0_g1,0
Sym_317174_c0_g1,0
Sym_317193_c0_g1,0
Sym_317200_c0_g1,0
Sym_317202_c0_g1,0
Sym_317213_c0_g1,0
Sym_317221_c0_g1,0
Sym_317266_c0_g1,1
Sym_317267_c0_g1,0
Sym_31727_c0_g1,0
Sym_31732_c0_g1,1
Sym_31739_c0_g1,0
Sym_31743_c0_g1,0
Sym_31744_c0_g1,0
Sym_31753_c0_g1,0
Sym_317551_c0_g1,0
Sym_317563_c0_g1,0
Sym_31758_c0_g1,0
Sym_317732_c0_g1,0
Sym_317733_c0_g1,0
Sym_31774_c0_g1,0
Sym_317754_c0_g1,0
Sym_317757_c0_g1,0
Sym_317773_c0_g1,0
Sym_317782_c0_g1,0
Sym_31778_c0_g1,1
Sym_317828_c0_g1,0
Sym_31785_c0_g1,0
Sym_31787_c0_g1,0
Sym_31789_c0_g1,0
Sym_31806_c0_g1,1
Sym_31812_c0_g1,1
Sym_31814_c0_g1,0
Sym_31819_c0_g1,1
Sym_31833_c0_g1,0
Sym_318350_c0_g1,1
Sym_318354_c0_g1,0
Sym_318357_c0_g1,0
Sym_31845_c0_g1,0
Sym_31883_c0_g1,0
Sym_318840_c0_g1,0
Sym_318871_c0_g1,0
Sym_318925_c0_g1,0
Sym_31904_c0_g1,1
Sym_31913_c0_g1,0
Sym_31949_c0_g1,1
Sym_31959_c0_g1,0
Sym_319613_c0_g1,1
Sym_31963_c0_g1,1
Sym_31975_c0_g1,1
Sym_31976_c0_g1,1
Sym_31980_c0_g1,1
Sym_31998_c0_g1,1
Sym_32033_c0_g1,0
Sym_32039_c0_g1,0
Sym_320447_c0_g1,0
Sym_320510_c0_g1,0
Sym_32051_c0_g1,1
Sym_32052_c0_g1,1
Sym_320551_c0_g1,0
Sym_32055_c0_g1,0
Sym_320571_c0_g1,0
Sym_32059_c0_g1,1
Sym_320600_c0_g1,0
Sym_32062_c0_g1,0
Sym_320674_c0_g1,1
Sym_320680_c0_g1,0
Sym_32068_c0_g1,0
Sym_320701_c0_g1,0
Sym_320719_c0_g1,0
Sym_32072_c0_g1,1
Sym_32073_c0_g1,1
Sym_32074_c0_g1,1
Sym_32094_c0_g1,0
Sym_32095_c0_g1,1
Sym_32100_c0_g1,0
Sym_32115_c0_g2,0
Sym_32125_c0_g1,0
Sym_321264_c0_g1,0
Sym_32126_c0_g2,1
Sym_321328_c0_g1,0
Sym_32140_c0_g1,0
Sym_32145_c0_g1,0
Sym_32150_c0_g1,0
Sym_32160_c0_g1,0
Sym_32177_c0_g1,1
Sym_32178_c0_g1,1
Sym_32180_c0_g1,0
Sym_32182_c0_g1,0
Sym_32187_c0_g1,1
Sym_32190_c0_g1,1
Sym_32214_c0_g1,1
Sym_32221_c0_g1,0
Sym_322377_c0_g1,1
Sym_322414_c0_g1,1
Sym_322449_c0_g1,0
Sym_32302_c0_g1,0
Sym_32323_c0_g1,0
Sym_32325_c0_g1,0
Sym_32357_c0_g1,0
Sym_32369_c0_g1,0
Sym_32377_c0_g1,1
Sym_32393_c0_g1,0
Sym_32394_c0_g1,0
Sym_324136_c0_g1,1
Sym_32413_c0_g1,1
Sym_32415_c0_g1,1
Sym_324246_c0_g1,0
Sym_32425_c0_g2,0
Sym_32430_c0_g1,1
Sym_32439_c0_g1,1
Sym_32446_c0_g1,0
Sym_32456_c0_g2,1
Sym_32458_c0_g1,1
Sym_32462_c0_g1,1
Sym_324633_c0_g1,1
Sym_32463_c0_g1,0
Sym_32464_c0_g2,0
Sym_324720_c0_g1,0
Sym_32483_c0_g2,1
Sym_32487_c0_g1,1
Sym_32488_c0_g1,0
Sym_32508_c0_g1,0
Sym_32515_c0_g1,1
Sym_32523_c0_g1,1
Sym_325245_c0_g1,1
Sym_32524_c0_g1,1
Sym_32533_c0_g1,0
Sym_32537_c0_g1,0
Sym_32546_c0_g1,0
Sym_32561_c0_g1,1
Sym_32563_c0_g1,0
Sym_32579_c0_g1,0
Sym_32580_c0_g1,0
Sym_32602_c0_g1,0
Sym_32627_c0_g1,0
Sym_32656_c0_g1,1
Sym_32682_c0_g1,0
Sym_32717_c0_g1,1
Sym_32765_c0_g1,0
Sym_32809_c0_g2,1
Sym_32824_c0_g1,0
Sym_32836_c0_g1,1
Sym_32866_c0_g1,0
Sym_328818_c0_g1,1
Sym_32901_c0_g2,0
Sym_32916_c0_g1,1
Sym_32942_c0_g1,1
Sym_32950_c0_g1,1
Sym_32955_c0_g1,0
Sym_32963_c0_g1,0
Sym_32974_c0_g2,0
Sym_329775_c0_g1,1
Sym_32_c0_g1,0
Sym_33000_c0_g1,0
Sym_33003_c0_g1,0
Sym_33076_c0_g1,0
Sym_33091_c0_g1,0
Sym_33136_c0_g1,0
Sym_33137_c0_g1,1
Sym_33141_c0_g1,0
Sym_33142_c0_g1,0
Sym_33151_c0_g1,0
Sym_33192_c0_g1,1
Sym_33207_c0_g1,1
Sym_332243_c0_g1,0
Sym_33244_c0_g1,1
Sym_33245_c0_g1,0
Sym_33249_c0_g1,0
Sym_33255_c0_g1,1
Sym_33270_c0_g1,0
Sym_33272_c0_g1,0
Sym_33283_c0_g1,0
Sym_33284_c0_g1,1
Sym_33296_c0_g1,1
Sym_33299_c0_g1,1
Sym_33323_c0_g1,0
Sym_33328_c0_g1,0
Sym_333333_c0_g1,0
Sym_33337_c0_g1,1
Sym_33339_c0_g1,0
Sym_33345_c0_g1,0
Sym_33350_c0_g1,0
Sym_33352_c0_g2,0
Sym_33361_c0_g1,0
Sym_33397_c0_g1,1
Sym_33403_c0_g1,1
Sym_33404_c0_g1,1
Sym_33427_c0_g1,0
Sym_33429_c0_g2,1
Sym_33470_c0_g1,1
Sym_33508_c0_g1,1
Sym_33521_c0_g1,0
Sym_33546_c0_g2,0
Sym_33621_c0_g1,0
Sym_33683_c0_g1,0
Sym_33695_c0_g1,1
Sym_336_c0_g1,1
Sym_33713_c0_g1,1
Sym_33715_c0_g1,1
Sym_33747_c0_g1,0
Sym_33773_c0_g1,1
Sym_337_c0_g1,1
Sym_33814_c0_g1,0
Sym_33815_c0_g1,1
Sym_33919_c0_g1,0
Sym_33958_c0_g1,1
Sym_33967_c0_g1,1
Sym_33974_c0_g1,0
Sym_33983_c0_g1,0
Sym_34017_c0_g1,0
Sym_34040_c0_g1,1
Sym_34049_c0_g1,1
Sym_34093_c0_g1,0
Sym_34099_c0_g1,1
Sym_34132_c0_g1,0
Sym_34145_c0_g1,0
Sym_34300_c0_g1,0
Sym_3430_c0_g1,0
Sym_34336_c0_g1,1
Sym_34368_c0_g1,0
Sym_34377_c0_g1,1
Sym_34389_c0_g1,1
Sym_34408_c0_g1,0
Sym_34422_c0_g1,1
Sym_34463_c0_g1,1
Sym_34538_c0_g1,1
Sym_34543_c0_g1,1
Sym_34553_c0_g1,0
Sym_34575_c0_g1,1
Sym_3458_c0_g1,0
Sym_34620_c0_g1,0
Sym_34686_c0_g1,1
Sym_3468_c0_g1,0
Sym_34699_c0_g1,1
Sym_346_c0_g1,0
Sym_34706_c0_g1,1
Sym_34711_c0_g1,0
Sym_34715_c0_g1,0
Sym_34748_c0_g1,1
Sym_34755_c0_g1,0
Sym_34770_c0_g1,1
Sym_34867_c0_g1,0
Sym_34870_c0_g1,0
Sym_34896_c0_g1,1
Sym_34934_c0_g1,1
Sym_34952_c0_g1,0
Sym_35007_c0_g1,1
Sym_35023_c0_g2,0
Sym_35110_c0_g1,1
Sym_35183_c0_g1,1
Sym_35187_c0_g1,0
Sym_3518_c0_g1,0
Sym_35203_c0_g1,0
Sym_35222_c0_g1,0
Sym_35231_c0_g1,1
Sym_35239_c0_g1,0
Sym_35241_c0_g1,0
Sym_35244_c0_g1,0
Sym_35326_c0_g2,0
Sym_35340_c0_g1,1
Sym_3536_c0_g1,0
Sym_35384_c0_g1,0
Sym_35389_c0_g1,0
Sym_35416_c0_g1,1
Sym_35418_c0_g1,1
Sym_35419_c0_g1,1
Sym_35420_c0_g1,0
Sym_35444_c0_g1,0
Sym_35483_c0_g1,0
Sym_35490_c0_g1,1
Sym_35504_c0_g1,0
Sym_35545_c0_g1,0
Sym_35598_c0_g1,1
Sym_35661_c0_g1,1
Sym_35671_c0_g1,0
Sym_35805_c0_g1,0
Sym_35821_c0_g1,0
Sym_35848_c0_g1,0
Sym_3585_c0_g1,0
Sym_35940_c0_g1,0
Sym_35942_c0_g1,0
Sym_35947_c0_g1,0
Sym_35967_c0_g1,0
Sym_35985_c0_g1,0
Sym_35989_c0_g1,1
Sym_36002_c0_g1,0
Sym_36025_c0_g1,0
Sym_36026_c0_g1,1
Sym_36046_c0_g1,0
Sym_36071_c0_g1,1
Sym_36125_c0_g1,1
Sym_36199_c0_g1,1
Sym_36243_c0_g1,0
Sym_3624_c0_g1,0
Sym_3626_c0_g1,0
Sym_36286_c0_g2,1
Sym_36293_c0_g1,0
Sym_36295_c0_g1,1
Sym_362_c0_g1,0
Sym_36311_c0_g1,0
Sym_36313_c0_g1,1
Sym_36320_c0_g1,0
Sym_36325_c0_g1,0
Sym_36327_c0_g1,1
Sym_36341_c0_g1,1
Sym_36343_c0_g1,0
Sym_36346_c0_g1,0
Sym_36347_c0_g1,0
Sym_36348_c0_g1,1
Sym_36349_c0_g1,0
Sym_3634_c0_g1,1
Sym_36358_c0_g1,1
Sym_36364_c0_g1,1
Sym_36366_c0_g1,1
Sym_36379_c0_g1,0
Sym_36381_c0_g1,0
Sym_36392_c0_g1,0
Sym_36396_c0_g1,0
Sym_36398_c0_g1,0
Sym_36414_c0_g1,0
Sym_36427_c0_g1,1
Sym_36434_c0_g1,1
Sym_36469_c0_g1,0
Sym_36487_c0_g1,0
Sym_36493_c0_g1,1
Sym_36496_c0_g1,1
Sym_36497_c0_g1,0
Sym_36499_c0_g1,0
Sym_36505_c0_g1,0
Sym_36618_c0_g1,1
Sym_36625_c0_g1,1
Sym_36657_c0_g2,1
Sym_36674_c0_g1,0
Sym_36675_c0_g1,0
Sym_36689_c0_g1,0
Sym_36702_c0_g1,0
Sym_36708_c0_g1,1
Sym_36710_c0_g1,0
Sym_36713_c0_g1,0
Sym_36729_c0_g1,1
Sym_36744_c0_g1,0
Sym_36756_c0_g1,0
Sym_36761_c0_g1,0
Sym_36767_c0_g2,0
Sym_36768_c0_g1,0
Sym_36774_c0_g1,1
Sym_36775_c0_g1,1
Sym_36781_c0_g1,0
Sym_36782_c0_g1,1
Sym_36787_c0_g1,0
Sym_36795_c0_g1,0
Sym_36799_c0_g1,1
Sym_36816_c0_g1,1
Sym_36827_c0_g1,1
Sym_36836_c0_g1,0
Sym_36837_c0_g1,1
Sym_36848_c0_g1,1
Sym_36854_c0_g1,1
Sym_36859_c0_g1,0
Sym_36887_c0_g1,1
Sym_36889_c0_g1,0
Sym_36893_c0_g1,0
Sym_36894_c0_g1,0
Sym_36903_c0_g1,0
Sym_36922_c0_g1,0
Sym_36933_c0_g1,0
Sym_3693_c0_g1,1
Sym_36943_c0_g1,1
Sym_36945_c0_g1,0
Sym_36952_c0_g1,1
Sym_36955_c0_g1,0
Sym_36960_c0_g2,1
Sym_36978_c0_g1,0
Sym_36984_c0_g1,0
Sym_36986_c0_g1,0
Sym_36990_c0_g1,0
Sym_37008_c0_g2,0
Sym_37009_c0_g1,0
Sym_37033_c0_g1,0
Sym_37037_c0_g1,0
Sym_37038_c0_g1,0
Sym_37053_c0_g2,0
Sym_37059_c0_g1,1
Sym_37073_c0_g1,0
Sym_37076_c0_g1,1
Sym_37084_c0_g1,1
Sym_37094_c0_g1,0
Sym_37096_c0_g1,0
Sym_37102_c0_g1,1
Sym_37109_c0_g1,1
Sym_37110_c0_g1,1
Sym_37137_c0_g1,0
Sym_37140_c0_g1,0
Sym_37146_c0_g1,0
Sym_37149_c0_g1,1
Sym_37154_c0_g1,1
Sym_37163_c0_g1,1
Sym_37164_c0_g1,0
Sym_37184_c0_g1,0
Sym_37217_c0_g1,0
Sym_37226_c0_g1,1
Sym_37230_c0_g1,1
Sym_37273_c0_g1,0
Sym_37279_c0_g1,0
Sym_37283_c0_g1,0
Sym_37293_c0_g1,0
Sym_37302_c0_g1,1
Sym_37316_c0_g1,0
Sym_37320_c0_g1,0
Sym_37324_c0_g1,0
Sym_37333_c0_g1,0
Sym_37342_c0_g1,1
Sym_37362_c0_g2,0
Sym_37380_c0_g1,1
Sym_37384_c0_g1,1
Sym_37400_c0_g1,1
Sym_37403_c0_g1,1
Sym_37471_c0_g1,0
Sym_37485_c0_g2,0
Sym_37500_c0_g1,0
Sym_37502_c0_g1,0
Sym_37516_c0_g1,1
Sym_37529_c0_g1,1
Sym_37530_c0_g1,0
Sym_37532_c0_g1,1
Sym_37537_c0_g1,1
Sym_37542_c0_g1,1
Sym_37548_c0_g1,0
Sym_37552_c0_g1,1
Sym_37561_c0_g1,1
Sym_37565_c0_g1,0
Sym_37589_c0_g1,0
Sym_37592_c0_g1,0
Sym_37593_c0_g1,1
Sym_37602_c0_g1,0
Sym_37612_c0_g1,0
Sym_37619_c0_g1,0
Sym_37622_c0_g1,0
Sym_37629_c0_g1,0
Sym_37636_c0_g1,1
Sym_37649_c0_g1,0
Sym_37661_c0_g1,0
Sym_37663_c0_g1,0
Sym_37665_c0_g1,1
Sym_37670_c0_g1,1
Sym_37676_c0_g2,1
Sym_37685_c0_g1,0
Sym_37692_c0_g1,0
Sym_37696_c0_g1,0
Sym_37703_c0_g1,0
Sym_37713_c0_g1,1
Sym_37723_c0_g1,1
Sym_37733_c0_g1,0
Sym_37759_c0_g1,0
Sym_37760_c0_g1,0
Sym_37782_c0_g1,1
Sym_37785_c0_g1,1
Sym_37790_c0_g1,0
Sym_37793_c0_g1,0
Sym_37796_c0_g1,1
Sym_37810_c0_g1,0
Sym_37811_c0_g1,0
Sym_37813_c0_g1,0
Sym_37815_c0_g1,1
Sym_37837_c0_g1,1
Sym_37848_c0_g1,0
Sym_37858_c0_g1,0
Sym_37861_c0_g1,0
Sym_37873_c0_g1,0
Sym_37874_c0_g1,0
Sym_37883_c0_g1,0
Sym_37888_c0_g1,1
Sym_37890_c0_g1,0
Sym_378_c0_g1,0
Sym_37903_c0_g1,0
Sym_37910_c0_g1,1
Sym_37911_c0_g1,1
Sym_37951_c0_g1,1
Sym_37956_c0_g1,0
Sym_37980_c0_g1,0
Sym_37992_c0_g2,0
Sym_37997_c0_g1,0
Sym_38011_c0_g1,1
Sym_38017_c0_g1,0
Sym_38055_c0_g2,0
Sym_38058_c0_g1,0
Sym_38059_c0_g1,1
Sym_38067_c0_g1,0
Sym_38089_c0_g1,1
Sym_38098_c0_g1,0
Sym_38119_c0_g1,0
Sym_3811_c0_g1,1
Sym_38121_c0_g1,0
Sym_38134_c0_g1,1
Sym_38135_c0_g1,0
Sym_38140_c0_g2,0
Sym_38145_c0_g1,0
Sym_38152_c0_g1,0
Sym_38153_c0_g1,0
Sym_38163_c0_g1,0
Sym_38170_c0_g1,0
Sym_38188_c0_g1,1
Sym_38195_c0_g1,0
Sym_38201_c0_g1,0
Sym_38206_c0_g1,1
Sym_38208_c0_g1,0
Sym_38225_c0_g1,0
Sym_38257_c0_g1,1
Sym_38265_c0_g1,1
Sym_38266_c0_g1,1
Sym_38284_c0_g1,1
Sym_38304_c0_g1,0
Sym_38308_c0_g1,0
Sym_38327_c0_g1,0
Sym_38344_c0_g1,0
Sym_38346_c0_g1,1
Sym_3834_c0_g1,1
Sym_38387_c0_g1,0
Sym_38408_c0_g1,1
Sym_38411_c0_g1,0
Sym_38413_c0_g1,0
Sym_3841_c0_g1,0
Sym_38445_c0_g1,0
Sym_38483_c0_g1,1
Sym_38494_c0_g1,1
Sym_3849_c0_g1,0
Sym_38509_c0_g1,0
Sym_38512_c0_g1,0
Sym_38513_c0_g1,0
Sym_38524_c0_g1,1
Sym_38526_c0_g1,1
Sym_38527_c0_g1,0
Sym_38532_c0_g1,0
Sym_38534_c0_g1,0
Sym_38544_c0_g1,0
Sym_38554_c0_g1,1
Sym_38563_c0_g1,0
Sym_38567_c0_g1,1
Sym_38569_c0_g1,0
Sym_3856_c0_g1,1
Sym_38583_c0_g1,0
Sym_38593_c0_g1,0
Sym_38613_c0_g1,0
Sym_38619_c0_g1,0
Sym_38620_c0_g1,1
Sym_38621_c0_g2,0
Sym_38635_c0_g1,0
Sym_38644_c0_g1,0
Sym_38651_c0_g1,0
Sym_38656_c0_g1,0
Sym_38658_c0_g1,1
Sym_38659_c0_g1,1
Sym_38662_c0_g2,0
Sym_38682_c0_g1,1
Sym_38713_c0_g1,0
Sym_38737_c0_g1,1
Sym_38745_c0_g1,1
Sym_38761_c0_g1,1
Sym_38777_c0_g1,0
Sym_38824_c0_g2,0
Sym_38839_c0_g1,1
Sym_38854_c0_g1,0
Sym_38865_c0_g1,0
Sym_38872_c0_g1,0
Sym_38876_c0_g1,1
Sym_38879_c0_g1,0
Sym_38894_c0_g1,0
Sym_38899_c0_g1,1
Sym_38909_c0_g1,1
Sym_38911_c0_g1,1
Sym_38912_c0_g1,0
Sym_38925_c0_g1,0
Sym_38928_c0_g1,0
Sym_38936_c0_g1,1
Sym_38968_c0_g1,0
Sym_38998_c0_g1,1
Sym_39000_c0_g1,1
Sym_39006_c0_g1,1
Sym_39008_c0_g1,1
Sym_39021_c0_g1,0
Sym_39074_c0_g2,0
Sym_39100_c0_g1,0
Sym_39112_c0_g1,0
Sym_39117_c0_g1,0
Sym_39120_c0_g1,0
Sym_39127_c0_g1,0
Sym_39169_c0_g1,0
Sym_39182_c0_g1,1
Sym_39199_c0_g1,0
Sym_39223_c0_g1,1
Sym_39232_c0_g1,1
Sym_39234_c0_g1,0
Sym_39237_c0_g1,0
Sym_39258_c0_g1,1
Sym_39279_c0_g1,0
Sym_39283_c0_g1,0
Sym_39290_c0_g1,0
Sym_392_c0_g1,0
Sym_39305_c0_g1,0
Sym_39312_c0_g1,0
Sym_39313_c0_g1,0
Sym_39322_c0_g1,0
Sym_39354_c0_g1,0
Sym_39355_c0_g1,1
Sym_39359_c0_g1,0
Sym_39361_c0_g1,0
Sym_39364_c0_g1,0
Sym_39365_c0_g1,0
Sym_39385_c0_g1,0
Sym_39397_c0_g1,0
Sym_39415_c0_g1,0
Sym_39438_c0_g1,0
Sym_39439_c0_g1,0
Sym_39451_c0_g1,0
Sym_39455_c0_g1,0
Sym_39457_c0_g1,0
Sym_39460_c0_g1,1
Sym_39463_c0_g1,0
Sym_39472_c0_g1,0
Sym_39474_c0_g1,1
Sym_39479_c0_g1,0
Sym_39485_c0_g1,0
Sym_39491_c0_g1,1
Sym_394_c0_g1,0
Sym_39510_c0_g1,0
Sym_39530_c0_g1,1
Sym_39572_c0_g1,0
Sym_39583_c0_g1,0
Sym_39631_c0_g1,0
Sym_39655_c0_g2,1
Sym_39656_c0_g1,0
Sym_39684_c0_g1,0
Sym_39699_c0_g1,1
Sym_39700_c0_g1,0
Sym_39701_c0_g2,0
Sym_39720_c0_g1,0
Sym_39735_c0_g1,0
Sym_39737_c0_g1,0
Sym_39752_c0_g1,0
Sym_39764_c0_g1,1
Sym_39769_c0_g1,0
Sym_3976_c0_g1,0
Sym_39772_c0_g1,0
Sym_39776_c0_g1,0
Sym_39777_c0_g1,0
Sym_39790_c0_g1,0
Sym_39792_c0_g1,0
Sym_39798_c0_g1,0
Sym_397_c0_g1,0
Sym_39803_c0_g1,0
